iter,outer_iter,t_granted,cosim_dt,tx_tds_step,state,updated,P_total,Q_total,Vmag,Vang_rad,fault_idx,fault_bus,fault_active,fault_rf,fault_xf,fault_bus_vmag,fault_bus_vang_rad,event_line_idx,event_bus1,event_bus2,event_line_status,event_bus1_vmag,event_bus1_vang_rad,event_bus2_vmag,event_bus2_vang_rad,event_bus_angle_diff_deg,postfault_line_idx,postfault_bus1,postfault_bus2,postfault_line_status,delta_min_deg,delta_max_deg,delta_spread_deg,delta_min_idx,delta_min_bus,delta_max_idx,delta_max_bus,omega_min_pu,omega_max_pu,omega_max_dev,omega_min_idx,omega_min_bus,omega_max_idx,omega_max_bus,vf_min_pu,vf_max_pu,vf_min_idx,vf_min_bus,vf_max_idx,vf_max_bus
1296,2,6.27,0.03,0.03,NEXT_STEP,1,0.053813792839449086,0.05241524636055398,0.9971546259073941,-0.682530962557221,Fault_Interface,14,0.0,0.0,0.3,0.9971546259073941,-0.682530962557221,,,,,,,,,,,,,,-18.07982621107681,34.57178065351146,52.651606864588274,GENROU_4,6,GENROU_1,1,0.9998126585975415,0.999813704996311,0.00018734140245846298,GENROU_4,6,GENROU_2,2,1.5071106503320342,2.0149544722104613,GENROU_5,8,GENROU_2,2
1298,2,6.3,0.03,0.03,NEXT_STEP,0,0.0538147930420156,0.052414776598877506,0.9971556470826515,-0.6846420156844673,Fault_Interface,14,0.0,0.0,0.3,0.9971556470826515,-0.6846420156844673,,,,,,,,,,,,,,-18.201160933795517,34.45062103700262,52.65178197079814,GENROU_4,6,GENROU_1,1,0.9998128515175242,0.999813817561454,0.0001871484824758074,GENROU_4,6,GENROU_2,2,1.5070613232898027,2.014920035781335,GENROU_5,8,GENROU_2,2
1300,2,6.303,0.03,0.03,NEXT_STEP,1,0.053795036225278973,0.05239046565063246,0.9971669857610029,-0.6848482718366133,Fault_Interface,14,0.0,0.0,0.3,0.9971669857610029,-0.6848482718366133,,,,,,,,,,,,,,-18.213287533838855,34.4385100213937,52.65179755523255,GENROU_4,6,GENROU_1,1,0.9998128704867904,0.9998138289350458,0.00018712951320964955,GENROU_4,6,GENROU_2,2,1.5070596573424062,2.0149165423108863,GENROU_5,8,GENROU_2,2
1302,2,6.333,0.03,0.03,NEXT_STEP,0,0.053795985901996246,0.05238998094587199,0.9971679415077804,-0.6869573495232815,Fault_Interface,14,0.0,0.0,0.3,0.9971679415077804,-0.6869573495232815,,,,,,,,,,,,,,-18.334487204980096,34.317449673138825,52.65193687811892,GENROU_4,6,GENROU_1,1,0.9998130564541318,0.9998139449277631,0.00018694354586823447,GENROU_4,6,GENROU_2,2,1.5070107803764325,2.014881467641788,GENROU_5,8,GENROU_2,2
1304,2,6.336,0.03,0.03,NEXT_STEP,1,0.053776225565955876,0.052365658857418805,0.9971792759913276,-0.6871634101850488,Fault_Interface,14,0.0,0.0,0.3,0.9971792759913276,-0.6871634101850488,,,,,,,,,,,,,,-18.34660054769877,34.30534859847926,52.65194914617803,GENROU_4,6,GENROU_1,1,0.9998130747221498,0.9998139567046126,0.00018692527785024726,GENROU_4,6,GENROU_2,2,1.5070091833668737,2.014877959351748,GENROU_5,8,GENROU_2,2
1306,2,6.366,0.03,0.03,NEXT_STEP,0,0.05377717353613394,0.05236517118933455,0.9971801466875411,-0.689270544453721,Fault_Interface,14,0.0,0.0,0.3,0.9971801466875411,-0.689270544453721,,,,,,,,,,,,,,-18.46767013298124,34.18438804964936,52.6520581826306,GENROU_4,6,GENROU_1,1,0.9998132537183364,0.9998141628862673,0.00018674628166359675,GENROU_4,6,GENROU_5,8,1.5069608067648343,2.014843073160872,GENROU_5,8,GENROU_2,2
1308,2,6.369,0.03,0.03,NEXT_STEP,1,0.0537574538169957,0.052340907785540874,0.9971914454030394,-0.6894764215337577,Fault_Interface,14,0.0,0.0,0.3,0.9971914454030394,-0.6894764215337577,,,,,,,,,,,,,,-18.47977071559284,34.172296993507764,52.652067709100606,GENROU_4,6,GENROU_1,1,0.9998132712917119,0.9998141849717842,0.0001867287082880642,GENROU_4,6,GENROU_5,8,1.5069592724601042,2.014839613631665,GENROU_5,8,GENROU_2,2
1310,2,6.399,0.03,0.03,NEXT_STEP,0,0.05375840517973088,0.0523404267337678,0.9971922149063978,-0.6915816347096944,Fault_Interface,14,0.0,0.0,0.3,0.9971922149063978,-0.6915816347096944,,,,,,,,,,,,,,-18.600715118959634,34.051437214241666,52.6521523332013,GENROU_4,6,GENROU_1,1,0.9998134435127115,0.9998144046212424,0.00018655648728849172,GENROU_4,6,GENROU_5,8,1.5069114258770577,2.014805421968518,GENROU_5,8,GENROU_2,2
1312,2,6.402,0.03,0.03,NEXT_STEP,1,0.05373872560620988,0.052316219915836154,0.9972034776116877,-0.6917873301122194,Fault_Interface,14,0.0,0.0,0.3,0.9972034776116877,-0.6917873301122194,,,,,,,,,,,,,,-18.612803424676954,34.039356293211185,52.65215971788814,GENROU_4,6,GENROU_1,1,0.9998134604254607,0.9998144265303871,0.0001865395745392906,GENROU_4,6,GENROU_5,8,1.5069099623276392,2.0148020528564405,GENROU_5,8,GENROU_2,2
1314,2,6.432,0.03,0.03,NEXT_STEP,0,0.05373968020627577,0.05231574490145356,0.997204137788961,-0.6938906396714191,Fault_Interface,14,0.0,0.0,0.3,0.997204137788961,-0.6938906396714191,,,,,,,,,,,,,,-18.733627309031146,33.918598598180445,52.65222590721159,GENROU_4,6,GENROU_1,1,0.9998136263512238,0.99981464321852,0.00018637364877616136,GENROU_4,6,GENROU_5,8,1.5068626888877965,2.014768980126641,GENROU_5,8,GENROU_2,2
1316,2,6.4350000000000005,0.03,0.03,NEXT_STEP,1,0.053720040031385294,0.052291594550888075,0.9972153639451956,-0.6940961547576232,Fault_Interface,14,0.0,0.0,0.3,0.9972153639451956,-0.6940961547576232,,,,,,,,,,,,,,-18.745703786866883,33.90652795880379,52.652231745670676,GENROU_4,6,GENROU_1,1,0.9998136426635714,0.9998146647222139,0.00018635733642857755,GENROU_4,6,GENROU_5,8,1.5068612993243786,2.014765743860032,GENROU_5,8,GENROU_2,2
1318,2,6.465,0.03,0.03,NEXT_STEP,0,0.05372099800799585,0.05229112563293703,0.997215909169614,-0.6961975750471474,Fault_Interface,14,0.0,0.0,0.3,0.997215909169614,-0.6961975750471474,,,,,,,,,,,,,,-18.86641138965499,33.78587391586041,52.65228530551539,GENROU_4,6,GENROU_1,1,0.9998138030068356,0.9998148763432761,0.0001861969931643559,GENROU_4,6,GENROU_5,8,1.506814620202063,2.0147341516670587,GENROU_5,8,GENROU_2,2
1320,2,6.468,0.03,0.03,NEXT_STEP,1,0.05370139741256338,0.052267031646906714,0.9972270983314449,-0.6964029111333616,Fault_Interface,14,0.0,0.0,0.3,0.9972270983314449,-0.6964029111333616,,,,,,,,,,,,,,-18.878476437825473,33.77381372531105,52.65229016313653,GENROU_4,6,GENROU_1,1,0.9998138187995582,0.9998148972492977,0.00018618120044178177,GENROU_4,6,GENROU_5,8,1.5068133061210587,2.0147310783802284,GENROU_5,8,GENROU_2,2
1322,2,6.498,0.03,0.03,NEXT_STEP,0,0.053702358800677676,0.052266568782862004,0.9972275250783874,-0.6985024533592028,Fault_Interface,14,0.0,0.0,0.3,0.9972275250783874,-0.6985024533592028,,,,,,,,,,,,,,-18.99907142545076,33.653265061149796,52.65233648660056,GENROU_4,6,GENROU_1,1,0.9998139744485118,0.9998151020909213,0.00018602555148816702,GENROU_4,6,GENROU_5,8,1.5067672340766505,2.0147012161259177,GENROU_5,8,GENROU_2,2
1324,2,6.501,0.03,0.03,NEXT_STEP,1,0.05368279758223073,0.05224253101021121,0.9972386770571062,-0.6987076113710564,Fault_Interface,14,0.0,0.0,0.3,0.9972386770571062,-0.6987076113710564,,,,,,,,,,,,,,-19.011125378859155,33.64121549771993,52.65234087657908,GENROU_4,6,GENROU_1,1,0.9998139898172387,0.9998151222484887,0.0001860101827613203,GENROU_4,6,GENROU_5,8,1.5067659957278117,2.0146983260569233,GENROU_5,8,GENROU_2,2
1326,2,6.531,0.03,0.03,NEXT_STEP,0,0.053683762256632836,0.05224207418327582,0.9972389834533347,-0.7008052836139387,Fault_Interface,14,0.0,0.0,0.3,0.9972389834533347,-0.7008052836139387,,,,,,,,,,,,,,-19.13161074183759,33.520774005194646,52.65238474703224,GENROU_4,6,GENROU_1,1,0.9998141417785069,0.9998153190267715,0.00018585822149308484,GENROU_4,6,GENROU_5,8,1.5067205374701351,2.0146703623350817,GENROU_5,8,GENROU_2,2
1328,2,6.534,0.03,0.03,NEXT_STEP,1,0.053662802204458196,0.0522160316227575,0.9972510243965642,-0.7010099292126463,Fault_Interface,14,0.0,0.0,0.3,0.9972510243965642,-0.7010099292126463,,,,,,,,,,,,,,-19.143653860319578,33.508735250355315,52.65238911067489,GENROU_4,6,GENROU_1,1,0.9998141569299083,0.9998153383601097,0.00018584307009172907,GENROU_4,6,GENROU_5,8,1.5067195914981046,2.0146676666511443,GENROU_5,8,GENROU_2,2
1330,2,6.564,0.03,0.03,NEXT_STEP,0,0.0536633377491182,0.0522148807678712,0.9972516754953118,-0.7031055178638143,Fault_Interface,14,0.0,0.0,0.3,0.9972516754953118,-0.7031055178638143,,,,,,,,,,,,,,-19.26403109779161,33.38840297552352,52.65243407331513,GENROU_4,6,GENROU_1,1,0.9998143083865361,0.9998155270308589,0.00018569161346393415,GENROU_4,6,GENROU_5,8,1.506674112481422,2.014639804253829,GENROU_5,8,GENROU_2,2
1332,2,6.567,0.03,0.03,NEXT_STEP,1,0.05364137649559852,0.05218731376307892,0.9972643954055094,-0.7033097359745787,Fault_Interface,14,0.0,0.0,0.3,0.9972643954055094,-0.7033097359745787,,,,,,,,,,,,,,-19.276063417248654,33.37637525677671,52.65243867402536,GENROU_4,6,GENROU_1,1,0.9998143236228534,0.9998155455651345,0.00018567637714661522,GENROU_4,6,GENROU_5,8,1.5066732410740802,2.0146369052202515,GENROU_5,8,GENROU_2,2
1334,2,6.597,0.03,0.03,NEXT_STEP,0,0.05364189033484923,0.0521861369783816,0.9972651651098816,-0.7054032678467547,Fault_Interface,14,0.0,0.0,0.3,0.9972651651098816,-0.7054032678467547,,,,,,,,,,,,,,-19.396332035688584,33.25615461540474,52.65248665109333,GENROU_4,6,GENROU_1,1,0.9998144769375172,0.9998157264456989,0.00018552306248276196,GENROU_4,6,GENROU_5,8,1.5066270138180673,2.0146046282052783,GENROU_5,8,GENROU_2,2
1336,2,6.6,0.03,0.03,NEXT_STEP,1,0.053619980318435255,0.052158642303340504,0.9972778574015907,-0.7056072951027881,Fault_Interface,14,0.0,0.0,0.3,0.9972778574015907,-0.7056072951027881,,,,,,,,,,,,,,-19.408353426106757,33.24413818458583,52.652491610692586,GENROU_4,6,GENROU_1,1,0.99981449238516,0.9998157442032473,0.0001855076148400414,GENROU_4,6,GENROU_5,8,1.5066260409765357,2.0146010701336547,GENROU_5,8,GENROU_2,2
1338,2,6.63,0.03,0.03,NEXT_STEP,0,0.05362055072423841,0.05215749015570559,0.9972786237253609,-0.70769882833897,Fault_Interface,14,0.0,0.0,0.3,0.9972786237253609,-0.70769882833897,,,,,,,,,,,,,,-19.52851191529003,33.1240315611797,52.65254347646973,GENROU_4,6,GENROU_1,1,0.9998146481780571,0.9998159174199872,0.0001853518219429029,GENROU_4,6,GENROU_5,8,1.5065794480091108,2.0145628359183063,GENROU_5,8,GENROU_2,2
1340,2,6.633,0.03,0.03,NEXT_STEP,1,0.053598729336501255,0.05213012882107861,0.9972912543605608,-0.7079026754943577,Fault_Interface,14,0.0,0.0,0.3,0.9972912543605608,-0.7079026754943577,,,,,,,,,,,,,,-19.540522204399846,33.11202664316856,52.65254884756841,GENROU_4,6,GENROU_1,1,0.9998146638864548,0.9998159344238847,0.00018533611354520918,GENROU_4,6,GENROU_5,8,1.5065784574470418,2.014558773778871,GENROU_5,8,GENROU_2,2
1342,2,6.663,0.03,0.03,NEXT_STEP,0,0.05359925169086873,0.05212896664535158,0.9972919823219876,-0.7099921947605543,Fault_Interface,14,0.0,0.0,0.3,0.9972919823219876,-0.7099921947605543,,,,,,,,,,,,,,-19.66056863125926,32.992036140767446,52.652604772026706,GENROU_4,6,GENROU_1,1,0.9998148225317652,0.9998161003832813,0.0001851774682347651,GENROU_4,6,GENROU_5,8,1.5065319908495471,2.0145172975873944,GENROU_5,8,GENROU_2,2
1344,2,6.666,0.03,0.03,NEXT_STEP,1,0.05357743162235835,0.052101601053683326,0.997304607156826,-0.7101958424637631,Fault_Interface,14,0.0,0.0,0.3,0.997304607156826,-0.7101958424637631,,,,,,,,,,,,,,-19.67256761201722,32.98004293326654,52.652610545283764,GENROU_4,6,GENROU_1,1,0.999814838555952,0.9998161166934536,0.00018516144404800983,GENROU_4,6,GENROU_5,8,1.5065310257577846,2.014513083253992,GENROU_5,8,GENROU_2,2
1346,2,6.696,0.03,0.03,NEXT_STEP,0,0.053578011875352376,0.05210046779003216,0.997305236724042,-0.7122833739131246,Fault_Interface,14,0.0,0.0,0.3,0.997305236724042,-0.7122833739131246,,,,,,,,,,,,,,-19.792499770666865,32.86017043542383,52.6526702060907,GENROU_4,6,GENROU_1,1,0.9998150005240829,0.9998162761259641,0.00018499947591710253,GENROU_4,6,GENROU_5,8,1.5064848355387799,2.014470967241483,GENROU_5,8,GENROU_2,2
1348,2,6.699,0.03,0.03,NEXT_STEP,1,0.05355622046140522,0.052073203439585415,0.9973178125373017,-0.712486824957811,Fault_Interface,14,0.0,0.0,0.3,0.9973178125373017,-0.712486824957811,,,,,,,,,,,,,,-19.80448720631554,32.848189118337004,52.652676324652546,GENROU_4,6,GENROU_1,1,0.9998150168941679,0.9998162918253805,0.00018498310583214828,GENROU_4,6,GENROU_5,8,1.5064839000200314,2.014466770417623,GENROU_5,8,GENROU_2,2
1350,2,6.729,0.03,0.03,NEXT_STEP,0,0.05355675343583651,0.05207199656058671,0.9973183705332905,-0.7145723343285189,Fault_Interface,14,0.0,0.0,0.3,0.9973183705332905,-0.7145723343285189,,,,,,,,,,,,,,-19.92430262767456,32.72843634837485,52.652738976049406,GENROU_4,6,GENROU_1,1,0.999815182469617,0.9998164456948053,0.00018481753038301907,GENROU_4,6,GENROU_5,8,1.5064381026233176,2.0144252778392113,GENROU_5,8,GENROU_2,2
1352,2,6.732,0.03,0.03,NEXT_STEP,1,0.05353501593387131,0.052044810982368454,0.9973309000612235,-0.7147755959443257,Fault_Interface,14,0.0,0.0,0.3,0.9973309000612235,-0.7147755959443257,,,,,,,,,,,,,,-19.93627826115349,32.716467087217,52.65274534837049,GENROU_4,6,GENROU_1,1,0.9998151992131321,0.9998164608914927,0.00018480078686788914,GENROU_4,6,GENROU_5,8,1.5064372083754396,2.014421188052055,GENROU_5,8,GENROU_2,2
1354,2,6.7620000000000005,0.03,0.03,NEXT_STEP,0,0.05353555454257463,0.05204361503437206,0.9973313378929192,-0.7168590811325352,Fault_Interface,14,0.0,0.0,0.3,0.9973313378929192,-0.7168590811325352,,,,,,,,,,,,,,-20.05597431379196,32.59683563745036,52.65280995124232,GENROU_4,6,GENROU_1,1,0.9998153685565233,0.9998166103420132,0.00018463144347669047,GENROU_4,6,GENROU_5,8,1.5063918753306123,2.014381090947752,GENROU_5,8,GENROU_2,2
1356,2,6.765,0.03,0.03,NEXT_STEP,1,0.05351386140303345,0.05201649249481037,0.9973438267970054,-0.7170621498765322,Fault_Interface,14,0.0,0.0,0.3,0.9973438267970054,-0.7170621498765322,,,,,,,,,,,,,,-20.067937876516986,32.58487858546851,52.652816461985495,GENROU_4,6,GENROU_1,1,0.9998153856803585,0.9998166251566719,0.0001846143196414518,GENROU_4,6,GENROU_5,8,1.5063910322223166,2.0143771726331,GENROU_5,8,GENROU_2,2
1358,2,6.795,0.03,0.03,NEXT_STEP,0,0.053514404392048756,0.052015304607660955,0.9973441385584736,-0.719143594140871,Fault_Interface,14,0.0,0.0,0.3,0.9973441385584736,-0.719143594140871,,,,,,,,,,,,,,-20.18751185974261,32.46536992779432,52.65288178753693,GENROU_4,6,GENROU_1,1,0.9998155588158587,0.9998167714483329,0.00018444118414129296,GENROU_4,6,GENROU_5,8,1.5063462161489403,2.0143389999518924,GENROU_5,8,GENROU_2,2
1360,2,6.798,0.03,0.03,NEXT_STEP,1,0.0534927557844065,0.05198824563466471,0.9973565862335037,-0.7193464681783049,Fault_Interface,14,0.0,0.0,0.3,0.9973565862335037,-0.7193464681783049,,,,,,,,,,,,,,-20.19946308143428,32.45342522637541,52.65288830780969,GENROU_4,6,GENROU_1,1,0.9998155763171144,0.9998167860111337,0.00018442368288562605,GENROU_4,6,GENROU_5,8,1.506345428915035,2.0143352950634488,GENROU_5,8,GENROU_2,2
1362,2,6.828,0.03,0.03,NEXT_STEP,0,0.05349330305373259,0.05198706597705349,0.9973567698519218,-0.7214258520281295,Fault_Interface,14,0.0,0.0,0.3,0.9973567698519218,-0.7214258520281295,,,,,,,,,,,,,,-20.318912328141145,32.33404071702268,52.65295304516383,GENROU_4,6,GENROU_1,1,0.9998157531683582,0.9998169304662157,0.00018424683164175448,GENROU_4,6,GENROU_5,8,1.5063011638232437,2.01429937290208,GENROU_5,8,GENROU_2,2
1364,2,6.831,0.03,0.03,NEXT_STEP,1,0.053471698898058063,0.0519600703628349,0.9973691763782391,-0.7216285293592588,Fault_Interface,14,0.0,0.0,0.3,0.9973691763782391,-0.7216285293592588,,,,,,,,,,,,,,-20.33085094395885,32.322108496117565,52.652959440076415,GENROU_4,6,GENROU_1,1,0.9998157710347989,0.9998169449106048,0.00018422896520109422,GENROU_4,6,GENROU_5,8,1.5063004349163445,2.0142959047343285,GENROU_5,8,GENROU_2,2
1366,2,6.861,0.03,0.03,NEXT_STEP,0,0.05347219157632439,0.0519588686631581,0.9973692536244444,-0.7237058134767221,Fault_Interface,14,0.0,0.0,0.3,0.9973692536244444,-0.7237058134767221,,,,,,,,,,,,,,-20.450172850825677,32.20284938246414,52.65302223328982,GENROU_4,6,GENROU_1,1,0.9998159514748713,0.999817088871178,0.000184048525128655,GENROU_4,6,GENROU_5,8,1.506256737486611,2.01426237341158,GENROU_5,8,GENROU_2,2
1368,2,6.864,0.03,0.03,NEXT_STEP,1,0.053450590616385615,0.051931871400999655,0.9973816481636233,-0.7239082821603268,Fault_Interface,14,0.0,0.0,0.3,0.9973816481636233,-0.7239082821603268,,,,,,,,,,,,,,-20.462098604883085,32.19092976169271,52.653028366575796,GENROU_4,6,GENROU_1,1,0.9998159696961962,0.9998171033323566,0.00018403030380376162,GENROU_4,6,GENROU_5,8,1.5062560722569311,2.0142591464865425,GENROU_5,8,GENROU_2,2
1370,2,6.894,0.03,0.03,NEXT_STEP,0,0.05345114116338131,0.05193069919554463,0.997381592451213,-0.7259834726002435,Fault_Interface,14,0.0,0.0,0.3,0.997381592451213,-0.7259834726002435,,,,,,,,,,,,,,-20.581290675329765,32.07179718939602,52.65308786472579,GENROU_4,6,GENROU_1,1,0.9998161535431659,0.9998172480956807,0.0001838464568341136,GENROU_4,6,GENROU_5,8,1.506212922477128,2.014227950012925,GENROU_5,8,GENROU_2,2
1372,2,6.897,0.03,0.03,NEXT_STEP,1,0.053428025017168965,0.05190151915412869,0.9973949547821239,-0.7261853773901921,Fault_Interface,14,0.0,0.0,0.3,0.9973949547821239,-0.7261853773901921,,,,,,,,,,,,,,-20.593203321307314,32.059890279111386,52.6530936004187,GENROU_4,6,GENROU_1,1,0.9998161721982679,0.9998172627293554,0.0001838278017320949,GENROU_4,6,GENROU_5,8,1.506212549538562,2.014224946235211,GENROU_5,8,GENROU_2,2
1374,2,6.927,0.03,0.03,NEXT_STEP,0,0.05342789554506375,0.05189925268400258,0.9973954490546098,-0.7282581459909244,Fault_Interface,14,0.0,0.0,0.3,0.9973954490546098,-0.7282581459909244,,,,,,,,,,,,,,-20.712262380051282,31.940885584892772,52.653147964944054,GENROU_4,6,GENROU_1,1,0.9998163616000533,0.9998174103751188,0.00018363839994672837,GENROU_4,6,GENROU_5,8,1.5061692508903333,2.0141937722593672,GENROU_5,8,GENROU_2,2
1376,2,6.93,0.03,0.03,NEXT_STEP,1,0.053403757043319754,0.05186862860583084,0.9974094700460077,-0.7284595822489602,Fault_Interface,14,0.0,0.0,0.3,0.9974094700460077,-0.7284595822489602,,,,,,,,,,,,,,-20.72416152334355,31.928991541718457,52.65315306506201,GENROU_4,6,GENROU_1,1,0.9998163808909261,0.9998174253974532,0.0001836191090739403,GENROU_4,6,GENROU_5,8,1.5061688997544675,2.0141905160640037,GENROU_5,8,GENROU_2,2
1378,2,6.96,0.03,0.03,NEXT_STEP,0,0.053403529928031976,0.05186612241270501,0.9974102082102263,-0.7305299653499979,Fault_Interface,14,0.0,0.0,0.3,0.9974102082102263,-0.7305299653499979,,,,,,,,,,,,,,-20.84308319428222,31.81011647091371,52.65319966519593,GENROU_4,6,GENROU_1,1,0.9998165769842988,0.9998175778016599,0.00018342301570117847,GENROU_4,6,GENROU_5,8,1.506124628989481,2.014154060169051,GENROU_5,8,GENROU_2,2
1380,2,6.963,0.03,0.03,NEXT_STEP,1,0.05337958211313573,0.05183573332762403,0.9974241291277697,-0.7307312120337986,Fault_Interface,14,0.0,0.0,0.3,0.9974241291277697,-0.7307312120337986,,,,,,,,,,,,,,-20.85496836070173,31.798235482417184,52.653203843118916,GENROU_4,6,GENROU_1,1,0.9998165968916422,0.9998175933538712,0.00018340310835784912,GENROU_4,6,GENROU_5,8,1.5061241185021077,2.014150023083589,GENROU_5,8,GENROU_2,2
1382,2,6.993,0.03,0.03,NEXT_STEP,0,0.053379437901456175,0.05183336683436637,0.9974248450770525,-0.7327992726037705,Fault_Interface,14,0.0,0.0,0.3,0.9974248450770525,-0.7327992726037705,,,,,,,,,,,,,,-20.973748256064866,31.67949178412196,52.65324004018683,GENROU_4,6,GENROU_1,1,0.9998167985823619,0.9998177514659662,0.00018320141763805697,GENROU_4,6,GENROU_5,8,1.5060793310308267,2.014106537770548,GENROU_5,8,GENROU_2,2
1384,2,6.996,0.03,0.03,NEXT_STEP,1,0.05335552699809855,0.051803024901076106,0.9974387437022189,-0.7330002943250433,Fault_Interface,14,0.0,0.0,0.3,0.9974387437022189,-0.7330002943250433,,,,,,,,,,,,,,-20.98561904622164,31.667624012350007,52.65324305857165,GENROU_4,6,GENROU_1,1,0.9998168190053919,0.9998177676271606,0.0001831809946081231,GENROU_4,6,GENROU_5,8,1.5060787975701884,2.0141019081595415,GENROU_5,8,GENROU_2,2
1386,2,7.026,0.03,0.03,NEXT_STEP,0,0.0533553840641112,0.051800662047744556,0.9974394340710452,-0.7350660094478678,Fault_Interface,14,0.0,0.0,0.3,0.9974394340710452,-0.7350660094478678,,,,,,,,,,,,,,-21.104253477625523,31.54901321493438,52.6532666925599,GENROU_4,6,GENROU_1,1,0.999817025342127,0.999817932158282,0.00018297465787298073,GENROU_4,6,GENROU_5,8,1.5060340459092938,2.0140545108549404,GENROU_5,8,GENROU_2,2
1388,2,7.029,0.03,0.03,NEXT_STEP,1,0.053331467470857576,0.051770364755304145,0.9974533132833633,-0.7352667920031185,Fault_Interface,14,0.0,0.0,0.3,0.9974533132833633,-0.7352667920031185,,,,,,,,,,,,,,-21.116109556209196,31.53715880564204,52.65326836185123,GENROU_4,6,GENROU_1,1,0.9998170462024019,0.9998179489905303,0.0001829537975981399,GENROU_4,6,GENROU_5,8,1.5060335167605414,2.014049679415915,GENROU_5,8,GENROU_2,2
1390,2,7.059,0.03,0.03,NEXT_STEP,0,0.05333127369452267,0.05176792376435571,0.9974539816612024,-0.7373301293607815,Fault_Interface,14,0.0,0.0,0.3,0.9974539816612024,-0.7373301293607815,,,,,,,,,,,,,,-21.234595465309372,31.418682358803046,52.65327782411242,GENROU_4,6,GENROU_1,1,0.9998172565472889,0.9998181204624638,0.00018274345271107606,GENROU_4,6,GENROU_5,8,1.50598895545129,2.014001148848301,GENROU_5,8,GENROU_2,2
1392,2,7.062,0.03,0.03,NEXT_STEP,1,0.053307478755832444,0.051737746480955166,0.9974677943337457,-0.7375307052062134,Fault_Interface,14,0.0,0.0,0.3,0.9974677943337457,-0.7375307052062134,,,,,,,,,,,,,,-21.2464365497672,31.406841456990037,52.65327800675723,GENROU_4,6,GENROU_1,1,0.9998172777664429,0.9998181380043356,0.0001827222335570866,GENROU_4,6,GENROU_5,8,1.5059884341798675,2.013996284588968,GENROU_5,8,GENROU_2,2
1394,2,7.092,0.03,0.03,NEXT_STEP,0,0.053307348390201584,0.05173540993894099,0.9974683318097355,-0.7395916756721214,Fault_Interface,14,0.0,0.0,0.3,0.9974683318097355,-0.7395916756721214,,,,,,,,,,,,,,-21.364771401961676,31.288500810131726,52.6532722120934,GENROU_4,6,GENROU_1,1,0.9998174713318593,0.9998183166224862,0.00018252866814072455,GENROU_1,1,GENROU_5,8,1.5059441875743556,2.0139479311454824,GENROU_5,8,GENROU_2,2
1396,2,7.095,0.03,0.03,NEXT_STEP,1,0.05328353575324482,0.05170525764562663,0.9974821284479057,-0.7397920060035406,Fault_Interface,14,0.0,0.0,0.3,0.9974821284479057,-0.7397920060035406,,,,,,,,,,,,,,-21.376597271393898,31.276673561101294,52.653270832495195,GENROU_4,6,GENROU_1,1,0.9998174905502595,0.9998183348841888,0.00018250944974051997,GENROU_1,1,GENROU_5,8,1.5059437125339767,2.0139431360410853,GENROU_5,8,GENROU_2,2
1398,2,7.125,0.03,0.03,NEXT_STEP,0,0.05328335240630605,0.05170283874723988,0.9974826067902494,-0.7418505553227378,Fault_Interface,14,0.0,0.0,0.3,0.9974826067902494,-0.7418505553227378,,,,,,,,,,,,,,-21.49477910040982,31.15847020755784,52.653249307967656,GENROU_4,6,GENROU_1,1,0.9998176842844829,0.9998185207029732,0.00018231571551707848,GENROU_1,1,GENROU_5,8,1.50589988478682,2.0138958529984854,GENROU_5,8,GENROU_2,2
1400,2,7.128,0.03,0.03,NEXT_STEP,1,0.05325966171816178,0.051672807038658765,0.9974963337631815,-0.7420506744296583,Fault_Interface,14,0.0,0.0,0.3,0.9974963337631815,-0.7420506744296583,,,,,,,,,,,,,,-21.506589581957872,31.14665676518772,52.6532463471456,GENROU_4,6,GENROU_1,1,0.9998177037245353,0.9998185396790192,0.00018229627546473282,GENROU_1,1,GENROU_5,8,1.5058994423830152,2.0138911995824347,GENROU_5,8,GENROU_2,2
1402,2,7.158,0.03,0.03,NEXT_STEP,0,0.05325948303518837,0.051670462635882985,0.9974966796988936,-0.7441067907083125,Fault_Interface,14,0.0,0.0,0.3,0.9974966796988936,-0.7441067907083125,,,,,,,,,,,,,,-21.624616917696084,31.02859227716108,52.65320919485717,GENROU_4,6,GENROU_1,1,0.9998178997074813,0.9998187324977927,0.00018210029251874982,GENROU_1,1,GENROU_5,8,1.5058560723604417,2.0138455483513056,GENROU_5,8,GENROU_2,2
1404,2,7.161,0.03,0.03,NEXT_STEP,1,0.053234940502867895,0.05163888732599,0.99751105509165,-0.744306483447828,Fault_Interface,14,0.0,0.0,0.3,0.99751105509165,-0.744306483447828,,,,,,,,,,,,,,-21.63641188825541,31.016792802600044,52.65320469085545,GENROU_4,6,GENROU_1,1,0.9998179193982103,0.9998187521775046,0.00018208060178970253,GENROU_1,1,GENROU_5,8,1.5058558459228257,2.0138410783632876,GENROU_5,8,GENROU_2,2
1406,2,7.191,0.03,0.03,NEXT_STEP,0,0.05323413045841628,0.05163540170199528,0.9975119165550257,-0.7463599138616069,Fault_Interface,14,0.0,0.0,0.3,0.9975119165550257,-0.7463599138616069,,,,,,,,,,,,,,-21.754283157959176,30.898869006028963,52.65315216398814,GENROU_4,6,GENROU_1,1,0.9998181182666938,0.9998189521958456,0.0001818817333062439,GENROU_1,1,GENROU_5,8,1.5058124924371221,2.01379582505062,GENROU_5,8,GENROU_2,2
