t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu,vpos_pu,alert_signal,alert_bus,alert_v_pu,alert_vpos_pu,alert_vavg_pu,fidvr_stage,tx_v_pu,motor_p_scale,motor_q_scale,caps_status,caps_on,cap_fraction,tap_pu,restore_frac,thermal_restore_frac,motor_slip_avg,motor_slip_max,motor_pf_avg,motor_running_groups,motor_stalled_groups,motor_tripped_groups,motor_restoring_groups,dynamics_enabled,tap_reg1,tap_reg2,tap_reg3,cap1_state,cap1_enabled,cap2_state,cap2_enabled,fidvr_stage_effective
43.359,1,4778,ITERATING,True,1.002671,-124.441846,675,0.944483,0.86844,1.115231,0.849778,0.943157,dist_bus,675,0.943157,0.943157,0.944483,RECOVERED,1.002671,0.922,3.675,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.362,1,4779,NEXT_STEP,True,1.002804,-124.441898,675,0.931455,0.737317,1.151119,0.905929,0.928317,dist_bus,675,0.928317,0.928317,0.931455,RECOVERED,1.002804,0.995,3.974,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.392,1,4781,ITERATING,True,1.000286,-124.511438,675,0.926944,0.717711,1.153397,0.909725,0.923429,dist_bus,675,0.923429,0.923429,0.926944,RECOVERED,1.000286,1.0,3.995,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.395,1,4782,NEXT_STEP,True,0.999957,-124.518112,675,0.943574,0.888263,1.106671,0.835788,0.942337,dist_bus,675,0.942337,0.942337,0.943574,RECOVERED,0.999957,0.905,3.604,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.425,1,4784,ITERATING,True,1.003149,-124.490976,675,0.948465,0.907422,1.106236,0.831738,0.947259,dist_bus,675,0.947259,0.947259,0.948465,RECOVERED,1.003149,0.895,3.565,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.428,1,4785,NEXT_STEP,True,1.003392,-124.488262,675,0.95739,0.837151,1.114211,0.92081,0.956004,dist_bus,675,0.956004,0.956004,0.95739,RECOVERED,1.003392,1.02,4.079,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.458,1,4787,ITERATING,True,1.004871,-124.478052,675,0.944773,0.821307,1.128495,0.884517,0.943048,dist_bus,675,0.943048,0.943048,0.944773,RECOVERED,1.004871,0.933,3.715,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.461,1,4788,NEXT_STEP,True,1.002624,-124.526017,675,0.936326,0.802081,1.133488,0.873409,0.934314,dist_bus,675,0.934314,0.934314,0.936326,RECOVERED,1.002624,0.977,3.902,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.491,1,4790,ITERATING,True,1.001565,-124.572944,675,0.936536,0.801815,1.131356,0.876438,0.934549,dist_bus,675,0.934549,0.934549,0.936536,RECOVERED,1.001565,0.965,3.848,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.494,1,4791,NEXT_STEP,True,1.001779,-124.571429,675,0.938904,0.81739,1.127053,0.872269,0.937126,dist_bus,675,0.937126,0.937126,0.938904,RECOVERED,1.001779,0.951,3.79,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.524,1,4793,ITERATING,True,1.00208,-124.592837,675,0.939153,0.818431,1.127287,0.87174,0.937382,dist_bus,675,0.937382,0.937382,0.939153,RECOVERED,1.00208,0.952,3.795,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.527,1,4794,NEXT_STEP,True,1.002062,-124.595831,675,0.937296,0.80081,1.13205,0.879028,0.935293,dist_bus,675,0.935293,0.935293,0.937296,RECOVERED,1.002062,0.963,3.839,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.557,1,4796,ITERATING,True,1.001665,-124.629063,675,0.936772,0.799165,1.131971,0.879178,0.93475,dist_bus,675,0.93475,0.93475,0.936772,RECOVERED,1.001665,0.963,3.839,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.56,1,4797,NEXT_STEP,True,1.001645,-124.631934,675,0.938912,0.820346,1.126197,0.870194,0.937169,dist_bus,675,0.937169,0.937169,0.938912,RECOVERED,1.001645,0.95,3.788,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.59,1,4799,ITERATING,True,1.002017,-124.651604,675,0.939472,0.822203,1.126209,0.870004,0.937747,dist_bus,675,0.937747,0.937747,0.939472,RECOVERED,1.002017,0.95,3.785,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.593,1,4800,NEXT_STEP,True,1.002042,-124.653785,675,0.936919,0.796591,1.133169,0.880996,0.934856,dist_bus,675,0.934856,0.934856,0.936919,RECOVERED,1.002042,0.964,3.845,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.623,1,4802,ITERATING,True,1.001532,-124.688645,675,0.936183,0.794102,1.133189,0.881259,0.934091,dist_bus,675,0.934091,0.934091,0.936183,RECOVERED,1.001532,0.965,3.848,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.626,1,4803,NEXT_STEP,True,1.001497,-124.691745,675,0.939285,0.825198,1.124697,0.86796,0.9376,dist_bus,675,0.9376,0.9376,0.939285,RECOVERED,1.001497,0.947,3.774,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.656,1,4805,ITERATING,True,1.002077,-124.707627,675,0.940148,0.827985,1.124744,0.867715,0.938489,dist_bus,675,0.938489,0.938489,0.940148,RECOVERED,1.002077,0.946,3.769,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.659,1,4806,NEXT_STEP,True,1.002118,-124.709471,675,0.93638,0.790149,1.135063,0.883928,0.93422,dist_bus,675,0.93422,0.93422,0.93638,RECOVERED,1.002118,0.968,3.859,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.689,1,4808,ITERATING,True,1.001384,-124.748119,675,0.935301,0.786421,1.135138,0.884345,0.933094,dist_bus,675,0.933094,0.933094,0.935301,RECOVERED,1.001384,0.969,3.863,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.692,1,4809,NEXT_STEP,True,1.001332,-124.751448,675,0.939875,0.832419,1.122557,0.86465,0.938271,dist_bus,675,0.938271,0.938271,0.939875,RECOVERED,1.001332,0.942,3.753,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.722,1,4811,ITERATING,True,1.002205,-124.762204,675,0.941156,0.836501,1.122662,0.864307,0.939587,dist_bus,675,0.939587,0.939587,0.941156,RECOVERED,1.002205,0.941,3.747,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.725,1,4812,NEXT_STEP,True,1.002264,-124.763684,675,0.93556,0.780344,1.13801,0.888325,0.933242,dist_bus,675,0.933242,0.933242,0.93556,RECOVERED,1.002264,0.973,3.879,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.755,1,4814,ITERATING,True,1.001184,-124.808221,675,0.933924,0.774462,1.13824,0.889071,0.931524,dist_bus,675,0.931524,0.931524,0.933924,RECOVERED,1.001184,0.974,3.886,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.758,1,4815,NEXT_STEP,True,1.001102,-124.811887,675,0.940747,0.843287,1.119395,0.85956,0.93925,dist_bus,675,0.93925,0.93925,0.940747,RECOVERED,1.001102,0.935,3.723,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.788,1,4817,ITERATING,True,1.002404,-124.815335,675,0.942656,0.849485,1.119537,0.858947,0.941205,dist_bus,675,0.941205,0.941205,0.942656,RECOVERED,1.002404,0.932,3.713,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.791,1,4818,NEXT_STEP,True,1.002489,-124.816354,675,0.934173,0.764405,1.142825,0.895289,0.931575,dist_bus,675,0.931575,0.931575,0.934173,RECOVERED,1.002489,0.981,3.912,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.821,1,4820,ITERATING,True,1.000863,-124.870053,675,0.931597,0.754634,1.143447,0.896709,0.928844,dist_bus,675,0.928844,0.928844,0.931597,RECOVERED,1.000863,0.983,3.923,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.824,1,4821,NEXT_STEP,True,1.000716,-124.874502,675,0.942013,0.860127,1.114523,0.851391,0.940652,dist_bus,675,0.940652,0.940652,0.942013,RECOVERED,1.000716,0.923,3.675,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.854,1,4823,ITERATING,True,1.002709,-124.866258,675,0.944942,0.869948,1.114686,0.850191,0.943633,dist_bus,675,0.943633,0.943633,0.944942,RECOVERED,1.002709,0.919,3.658,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.857,1,4824,NEXT_STEP,True,1.002839,-124.866257,675,0.93158,0.736185,1.151369,0.907185,0.928417,dist_bus,675,0.928417,0.928417,0.93158,RECOVERED,1.002839,0.993,3.966,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.887,1,4826,ITERATING,True,1.000267,-124.935756,675,0.927057,0.717006,1.153461,0.910704,0.923524,dist_bus,675,0.923524,0.923524,0.927057,RECOVERED,1.000267,0.998,3.985,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.89,1,4827,NEXT_STEP,True,0.999948,-124.942182,675,0.943914,0.888901,1.106266,0.836576,0.942689,dist_bus,675,0.942689,0.942689,0.943914,RECOVERED,0.999948,0.902,3.59,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.92,1,4829,ITERATING,True,1.003183,-124.913398,675,0.948796,0.90735,1.106044,0.832993,0.947602,dist_bus,675,0.947602,0.947602,0.948796,RECOVERED,1.003183,0.893,3.552,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.923,1,4830,NEXT_STEP,True,1.003416,-124.910835,675,0.957563,0.837547,1.114045,0.921098,0.956183,dist_bus,675,0.956183,0.956183,0.957563,RECOVERED,1.003416,1.018,4.067,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.953,1,4832,ITERATING,True,1.004876,-124.900104,675,0.945025,0.821919,1.12821,0.884947,0.943311,dist_bus,675,0.943311,0.943311,0.945025,RECOVERED,1.004876,0.931,3.704,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.956,1,4833,NEXT_STEP,True,1.002646,-124.94767,675,0.936613,0.801954,1.133363,0.874523,0.934604,dist_bus,675,0.934604,0.934604,0.936613,RECOVERED,1.002646,0.974,3.889,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.986,1,4835,ITERATING,True,1.00159,-124.99371,675,0.936794,0.801648,1.131265,0.877471,0.934808,dist_bus,675,0.934808,0.934808,0.936794,RECOVERED,1.00159,0.963,3.837,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
43.989,1,4836,NEXT_STEP,True,1.0018,-124.992206,675,0.939236,0.8181,1.12673,0.872877,0.937471,dist_bus,675,0.937471,0.937471,0.939236,RECOVERED,1.0018,0.948,3.777,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.019,1,4838,ITERATING,True,1.002118,-125.012511,675,0.939513,0.819199,1.126967,0.872371,0.937756,dist_bus,675,0.937756,0.937756,0.939513,RECOVERED,1.002118,0.949,3.782,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.022,1,4839,NEXT_STEP,True,1.002103,-125.015396,675,0.937554,0.800623,1.131996,0.880044,0.935551,dist_bus,675,0.935551,0.935551,0.937554,RECOVERED,1.002103,0.961,3.828,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.052,1,4841,ITERATING,True,1.001688,-125.048206,675,0.937007,0.798934,1.131907,0.880179,0.934985,dist_bus,675,0.934985,0.934985,0.937007,RECOVERED,1.001688,0.961,3.829,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.055,1,4842,NEXT_STEP,True,1.001668,-125.05101,675,0.939257,0.821089,1.125861,0.87082,0.937527,dist_bus,675,0.937527,0.937527,0.939257,RECOVERED,1.001668,0.948,3.775,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.085,1,4844,ITERATING,True,1.002063,-125.0696,675,0.939838,0.822923,1.125909,0.870681,0.938126,dist_bus,675,0.938126,0.938126,0.939838,RECOVERED,1.002063,0.947,3.772,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.088,1,4845,NEXT_STEP,True,1.002086,-125.071727,675,0.937182,0.796475,1.133104,0.881968,0.93512,dist_bus,675,0.93512,0.93512,0.937182,RECOVERED,1.002086,0.962,3.835,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.118,1,4847,ITERATING,True,1.001559,-125.106253,675,0.936436,0.794048,1.133085,0.882174,0.934345,dist_bus,675,0.934345,0.934345,0.936436,RECOVERED,1.001559,0.963,3.837,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.121,1,4848,NEXT_STEP,True,1.001526,-125.10926,675,0.939617,0.825739,1.12442,0.868693,0.937943,dist_bus,675,0.937943,0.937943,0.939617,RECOVERED,1.001526,0.945,3.761,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.151,1,4850,ITERATING,True,1.002121,-125.124272,675,0.940485,0.82842,1.124513,0.868523,0.938836,dist_bus,675,0.938836,0.938836,0.940485,RECOVERED,1.002121,0.944,3.757,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.154,1,4851,NEXT_STEP,True,1.00216,-125.126102,675,0.936672,0.790372,1.134904,0.88474,0.934517,dist_bus,675,0.934517,0.934517,0.936672,RECOVERED,1.00216,0.965,3.847,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.184,1,4853,ITERATING,True,1.00142,-125.164303,675,0.935606,0.786836,1.134918,0.885063,0.933407,dist_bus,675,0.933407,0.933407,0.935606,RECOVERED,1.00142,0.966,3.851,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.187,1,4854,NEXT_STEP,True,1.001371,-125.167513,675,0.940173,0.832485,1.122413,0.86562,0.938574,dist_bus,675,0.938574,0.938574,0.940173,RECOVERED,1.001371,0.94,3.742,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.217,1,4856,ITERATING,True,1.002241,-125.177781,675,0.941427,0.836308,1.12258,0.865392,0.93986,dist_bus,675,0.93986,0.93986,0.941427,RECOVERED,1.002241,0.939,3.736,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.22,1,4857,NEXT_STEP,True,1.002296,-125.179302,675,0.935916,0.781343,1.137624,0.888781,0.933616,dist_bus,675,0.933616,0.933616,0.935916,RECOVERED,1.002296,0.97,3.866,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.25,1,4859,ITERATING,True,1.001235,-125.223023,675,0.934346,0.775929,1.137748,0.889359,0.931972,dist_bus,675,0.931972,0.931972,0.934346,RECOVERED,1.001235,0.972,3.872,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.253,1,4860,NEXT_STEP,True,1.001162,-125.22652,675,0.940976,0.842384,1.119522,0.861022,0.939477,dist_bus,675,0.939477,0.939477,0.940976,RECOVERED,1.001162,0.933,3.714,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.283,1,4862,ITERATING,True,1.002425,-125.230157,675,0.942796,0.848035,1.119749,0.860603,0.941338,dist_bus,675,0.941338,0.941338,0.942796,RECOVERED,1.002425,0.931,3.705,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.286,1,4863,NEXT_STEP,True,1.0025,-125.231299,675,0.934682,0.767128,1.141926,0.89499,0.932134,dist_bus,675,0.932134,0.932134,0.934682,RECOVERED,1.0025,0.977,3.896,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.316,1,4865,ITERATING,True,1.000948,-125.283337,675,0.932294,0.758483,1.142328,0.896071,0.929614,dist_bus,675,0.929614,0.929614,0.932294,RECOVERED,1.000948,0.98,3.905,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.319,1,4866,NEXT_STEP,True,1.000823,-125.287475,675,0.942115,0.857271,1.115194,0.853881,0.940741,dist_bus,675,0.940741,0.940741,0.942115,RECOVERED,1.000823,0.923,3.671,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.349,1,4868,ITERATING,True,1.002697,-125.280771,675,0.94482,0.865908,1.115489,0.853063,0.943495,dist_bus,675,0.943495,0.943495,0.94482,RECOVERED,1.002697,0.919,3.657,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.352,1,4869,NEXT_STEP,True,1.00281,-125.281113,675,0.932505,0.743234,1.14918,0.905103,0.929491,dist_bus,675,0.929491,0.929491,0.932505,RECOVERED,1.00281,0.989,3.942,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.382,1,4871,ITERATING,True,1.000447,-125.346831,675,0.928567,0.72756,1.150539,0.907603,0.925266,dist_bus,675,0.925266,0.925266,0.928567,RECOVERED,1.000447,0.992,3.958,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.385,1,4872,NEXT_STEP,True,1.000195,-125.352424,675,0.943773,0.881387,1.108225,0.841708,0.942535,dist_bus,675,0.942535,0.942535,0.943773,RECOVERED,1.000195,0.905,3.6,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.415,1,4874,ITERATING,True,1.003105,-125.328557,675,0.948049,0.896259,1.108394,0.839495,0.946853,dist_bus,675,0.946853,0.946853,0.948049,RECOVERED,1.003105,0.898,3.571,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.418,1,4875,NEXT_STEP,True,1.003294,-125.327074,675,0.957993,0.842414,1.112386,0.91918,0.956682,dist_bus,675,0.956682,0.956682,0.957993,RECOVERED,1.003294,1.008,4.024,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.448,1,4877,ITERATING,True,1.004973,-125.311382,675,0.945938,0.828118,1.126544,0.883151,0.944304,dist_bus,675,0.944304,0.944304,0.945938,RECOVERED,1.004973,0.925,3.679,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.451,1,4878,NEXT_STEP,True,1.002784,-125.358222,675,0.936403,0.795736,1.135094,0.87838,0.934308,dist_bus,675,0.934308,0.934308,0.936403,RECOVERED,1.002784,0.975,3.891,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.481,1,4880,ITERATING,True,1.001502,-125.407731,675,0.93622,0.794294,1.133049,0.881317,0.934133,dist_bus,675,0.934133,0.934133,0.93622,RECOVERED,1.001502,0.964,3.842,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.484,1,4881,NEXT_STEP,True,1.001691,-125.40649,675,0.94014,0.825744,1.124393,0.870285,0.938472,dist_bus,675,0.938472,0.938472,0.94014,RECOVERED,1.001691,0.942,3.747,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.514,1,4883,ITERATING,True,1.002293,-125.421559,675,0.940824,0.828036,1.124698,0.869738,0.939174,dist_bus,675,0.939174,0.939174,0.940824,RECOVERED,1.002293,0.942,3.749,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.517,1,4884,NEXT_STEP,True,1.002294,-125.424114,675,0.937069,0.791619,1.134632,0.884955,0.934933,dist_bus,675,0.934933,0.934933,0.937069,RECOVERED,1.002294,0.964,3.838,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.547,1,4886,ITERATING,True,1.001536,-125.462494,675,0.936027,0.788363,1.134535,0.885182,0.933852,dist_bus,675,0.933852,0.933852,0.936027,RECOVERED,1.001536,0.964,3.841,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.55,1,4887,NEXT_STEP,True,1.001495,-125.465536,675,0.940389,0.831557,1.122691,0.866919,0.938784,dist_bus,675,0.938784,0.938784,0.940389,RECOVERED,1.001495,0.939,3.736,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.58,1,4889,ITERATING,True,1.00229,-125.476892,675,0.941523,0.834966,1.122867,0.866736,0.939947,dist_bus,675,0.939947,0.939947,0.941523,RECOVERED,1.00229,0.938,3.731,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.583,1,4890,NEXT_STEP,True,1.002333,-125.478624,675,0.936347,0.783583,1.136928,0.888528,0.934084,dist_bus,675,0.934084,0.934084,0.936347,RECOVERED,1.002333,0.967,3.854,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.613,1,4892,ITERATING,True,1.001325,-125.521085,675,0.934893,0.778833,1.136936,0.888911,0.932568,dist_bus,675,0.932568,0.932568,0.934893,RECOVERED,1.001325,0.969,3.859,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.616,1,4893,NEXT_STEP,True,1.001261,-125.524418,675,0.941048,0.840176,1.120093,0.862876,0.939533,dist_bus,675,0.939533,0.939533,0.941048,RECOVERED,1.001261,0.933,3.711,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.646,1,4895,ITERATING,True,1.002418,-125.52949,675,0.942696,0.845136,1.120354,0.862597,0.941218,dist_bus,675,0.941218,0.941218,0.942696,RECOVERED,1.002418,0.931,3.704,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.649,1,4896,NEXT_STEP,True,1.002483,-125.530804,675,0.93528,0.771485,1.140556,0.893799,0.932811,dist_bus,675,0.932811,0.932811,0.93528,RECOVERED,1.002483,0.974,3.879,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.679,1,4898,ITERATING,True,1.001059,-125.580321,675,0.933152,0.764147,1.140754,0.894556,0.930576,dist_bus,675,0.930576,0.930576,0.933152,RECOVERED,1.001059,0.975,3.886,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.682,1,4899,NEXT_STEP,True,1.000955,-125.584137,675,0.942018,0.852832,1.116367,0.856855,0.940615,dist_bus,675,0.940615,0.940615,0.942018,RECOVERED,1.000955,0.924,3.675,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.712,1,4901,ITERATING,True,1.002639,-125.580229,675,0.944411,0.860128,1.116741,0.856364,0.943054,dist_bus,675,0.943054,0.943054,0.944411,RECOVERED,1.002639,0.921,3.663,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
44.715,1,4902,NEXT_STEP,True,1.002734,-125.580926,675,0.933526,0.752096,1.146433,0.90205,0.930691,dist_bus,675,0.930691,0.930691,0.933526,RECOVERED,1.002734,0.983,3.917,on,True,1.0,1.05,0.117,0.0,,,,0,0,12,0,False,1.05625,1.0375,1.05625,on,True,on,True,RECOVERED
