t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu,vpos_pu,alert_signal,alert_bus,alert_v_pu,alert_vpos_pu,alert_vavg_pu,fidvr_stage,tx_v_pu,motor_p_scale,motor_q_scale,caps_on,cap_fraction,tap_pu,restore_frac,motor_slip_avg,motor_slip_max,motor_pf_avg,motor_running_groups,motor_stalled_groups,motor_tripped_groups,motor_restoring_groups,dynamics_enabled,tap_reg1,tap_reg2,tap_reg3
2.9,1,648,ITERATING,True,1.030089,-2.133493,650,1.029933,1.029907,1.029966,1.029927,1.029933,dist_bus,650,1.029933,1.029933,1.029933,DISABLED,1.030089,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
2.905,1,649,NEXT_STEP,True,1.030088,-2.133478,650,1.029932,1.029906,1.029965,1.029926,1.029932,dist_bus,650,1.029932,1.029932,1.029932,DISABLED,1.030088,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
2.925,1,651,ITERATING,True,1.030083,-2.133403,650,1.029927,1.029901,1.02996,1.029921,1.029927,dist_bus,650,1.029927,1.029927,1.029927,DISABLED,1.030083,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
2.93,1,652,NEXT_STEP,True,1.030082,-2.133379,650,1.029926,1.0299,1.029959,1.02992,1.029926,dist_bus,650,1.029926,1.029926,1.029926,DISABLED,1.030082,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
2.95,1,654,ITERATING,True,1.030078,-2.13327,650,1.029922,1.029896,1.029955,1.029916,1.029922,dist_bus,650,1.029922,1.029922,1.029922,DISABLED,1.030078,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
2.955,1,655,NEXT_STEP,True,1.030077,-2.133237,650,1.029921,1.029895,1.029954,1.029915,1.029921,dist_bus,650,1.029921,1.029921,1.029921,DISABLED,1.030077,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
2.975,1,657,ITERATING,True,1.030074,-2.133089,650,1.029918,1.029892,1.029951,1.029912,1.029918,dist_bus,650,1.029918,1.029918,1.029918,DISABLED,1.030074,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
2.98,1,658,NEXT_STEP,True,1.030073,-2.133046,650,1.029917,1.029891,1.02995,1.029911,1.029917,dist_bus,650,1.029917,1.029917,1.029917,DISABLED,1.030073,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.0,1,660,ITERATING,True,1.030071,-2.132854,650,1.029915,1.029889,1.029948,1.029909,1.029915,dist_bus,650,1.029915,1.029915,1.029915,DISABLED,1.030071,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.005,1,661,NEXT_STEP,True,1.03007,-2.1328,650,1.029914,1.029888,1.029947,1.029908,1.029914,dist_bus,650,1.029914,1.029914,1.029914,DISABLED,1.03007,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.025,1,663,ITERATING,True,1.030068,-2.132561,650,1.029912,1.029886,1.029945,1.029906,1.029912,dist_bus,650,1.029912,1.029912,1.029912,DISABLED,1.030068,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.03,1,664,NEXT_STEP,True,1.030067,-2.132495,650,1.029911,1.029885,1.029944,1.029905,1.029911,dist_bus,650,1.029911,1.029911,1.029911,DISABLED,1.030067,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.05,1,666,ITERATING,True,1.030065,-2.132205,650,1.029909,1.029883,1.029942,1.029903,1.029909,dist_bus,650,1.029909,1.029909,1.029909,DISABLED,1.030065,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.055,1,667,NEXT_STEP,True,1.030065,-2.132126,650,1.029909,1.029883,1.029942,1.029903,1.029909,dist_bus,650,1.029909,1.029909,1.029909,DISABLED,1.030065,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.075,1,669,ITERATING,True,1.030063,-2.131783,650,1.029907,1.029881,1.02994,1.029901,1.029907,dist_bus,650,1.029907,1.029907,1.029907,DISABLED,1.030063,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.08,1,670,NEXT_STEP,True,1.030063,-2.131691,650,1.029907,1.029881,1.02994,1.029901,1.029907,dist_bus,650,1.029907,1.029907,1.029907,DISABLED,1.030063,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.1,1,672,ITERATING,True,1.030061,-2.131293,650,1.029905,1.029879,1.029938,1.029899,1.029905,dist_bus,650,1.029905,1.029905,1.029905,DISABLED,1.030061,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.105,1,673,NEXT_STEP,True,1.030061,-2.131187,650,1.029905,1.029879,1.029938,1.029899,1.029905,dist_bus,650,1.029905,1.029905,1.029905,DISABLED,1.030061,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.125,1,675,ITERATING,True,1.03006,-2.130734,650,1.029904,1.029878,1.029937,1.029898,1.029904,dist_bus,650,1.029904,1.029904,1.029904,DISABLED,1.03006,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.13,1,676,NEXT_STEP,True,1.030059,-2.130613,650,1.029903,1.029877,1.029936,1.029897,1.029903,dist_bus,650,1.029903,1.029903,1.029903,DISABLED,1.030059,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.15,1,678,ITERATING,True,1.030058,-2.130105,650,1.029902,1.029876,1.029935,1.029896,1.029902,dist_bus,650,1.029902,1.029902,1.029902,DISABLED,1.030058,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.155,1,679,NEXT_STEP,True,1.030058,-2.129971,650,1.029902,1.029876,1.029935,1.029896,1.029902,dist_bus,650,1.029902,1.029902,1.029902,DISABLED,1.030058,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.175,1,681,ITERATING,True,1.030056,-2.129409,650,1.0299,1.029874,1.029933,1.029894,1.0299,dist_bus,650,1.0299,1.0299,1.0299,DISABLED,1.030056,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.18,1,682,NEXT_STEP,True,1.030056,-2.129262,650,1.0299,1.029874,1.029933,1.029894,1.0299,dist_bus,650,1.0299,1.0299,1.0299,DISABLED,1.030056,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.2,1,684,ITERATING,True,1.030055,-2.128648,650,1.029899,1.029873,1.029931,1.029893,1.029899,dist_bus,650,1.029899,1.029899,1.029899,DISABLED,1.030055,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.205,1,685,NEXT_STEP,True,1.030054,-2.128489,650,1.029898,1.029872,1.02993,1.029892,1.029898,dist_bus,650,1.029898,1.029898,1.029898,DISABLED,1.030054,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.225,1,687,ITERATING,True,1.030053,-2.127826,650,1.029897,1.029871,1.029929,1.029891,1.029897,dist_bus,650,1.029897,1.029897,1.029897,DISABLED,1.030053,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.23,1,688,NEXT_STEP,True,1.030053,-2.127655,650,1.029897,1.029871,1.029929,1.029891,1.029897,dist_bus,650,1.029897,1.029897,1.029897,DISABLED,1.030053,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.25,1,690,ITERATING,True,1.030051,-2.126948,650,1.029895,1.029869,1.029927,1.029889,1.029895,dist_bus,650,1.029895,1.029895,1.029895,DISABLED,1.030051,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.255,1,691,NEXT_STEP,True,1.030051,-2.126766,650,1.029895,1.029869,1.029927,1.029889,1.029895,dist_bus,650,1.029895,1.029895,1.029895,DISABLED,1.030051,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.275,1,693,ITERATING,True,1.030049,-2.126018,650,1.029893,1.029867,1.029925,1.029887,1.029893,dist_bus,650,1.029893,1.029893,1.029893,DISABLED,1.030049,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.28,1,694,NEXT_STEP,True,1.030049,-2.125827,650,1.029893,1.029867,1.029925,1.029887,1.029893,dist_bus,650,1.029893,1.029893,1.029893,DISABLED,1.030049,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.3,1,696,ITERATING,True,1.030048,-2.125044,650,1.029892,1.029866,1.029924,1.029886,1.029892,dist_bus,650,1.029892,1.029892,1.029892,DISABLED,1.030048,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
3.305,1,697,NEXT_STEP,True,1.030047,-2.124844,650,1.029891,1.029865,1.029923,1.029885,1.029891,dist_bus,650,1.029891,1.029891,1.029891,DISABLED,1.030047,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
