iter,outer_iter,t_granted,cosim_dt,tx_tds_step,state,updated,P_total,Q_total,Vmag,Vang_rad,fault_idx,fault_bus,fault_active,fault_rf,fault_xf,fault_bus_vmag,fault_bus_vang_rad,event_line_idx,event_bus1,event_bus2,event_line_status,event_bus1_vmag,event_bus1_vang_rad,event_bus2_vmag,event_bus2_vang_rad,event_bus_angle_diff_deg,postfault_line_idx,postfault_bus1,postfault_bus2,postfault_line_status,delta_min_deg,delta_max_deg,delta_spread_deg,delta_min_idx,delta_min_bus,delta_max_idx,delta_max_bus,omega_min_pu,omega_max_pu,omega_max_dev,omega_min_idx,omega_min_bus,omega_max_idx,omega_max_bus,vf_min_pu,vf_max_pu,vf_min_idx,vf_min_bus,vf_max_idx,vf_max_bus,omega_GENROU_1_pu,omega_GENROU_1_bus,omega_GENROU_2_pu,omega_GENROU_2_bus,omega_GENROU_3_pu,omega_GENROU_3_bus,omega_GENROU_4_pu,omega_GENROU_4_bus,omega_GENROU_5_pu,omega_GENROU_5_bus
1368,2,7.305,0.033,0.03,NEXT_STEP,0,0.0561149615354241,0.0635013095299965,0.9939422913544026,-0.8317077296637375,Fault_Interface,14,0.0,0.0,0.3,0.9939422913544026,-0.8317077296637375,,,,,,,,,,,,,,-26.737065877838724,25.958401142440252,52.69546702027898,GENROU_4,6,GENROU_1,1,0.999786620862569,0.9997876256940496,0.000213379137431,GENROU_1,1,GENROU_2,2,1.5122417569507582,2.0192363546469965,GENROU_5,8,GENROU_2,2,0.999786620862569,1,0.9997876256940496,2,0.9997870855601956,3,0.999786643740242,6,0.9997875486389092,8
1370,2,7.308,0.033,0.03,NEXT_STEP,1,0.0560897949128403,0.0634673178973525,0.993957722341048,-0.8319426011715327,Fault_Interface,14,0.0,0.0,0.3,0.993957722341048,-0.8319426011715327,,,,,,,,,,,,,,-26.750890580126665,25.94457488880892,52.69546546893558,GENROU_4,6,GENROU_1,1,0.9997866429142416,0.9997876468864116,0.0002133570857584,GENROU_1,1,GENROU_2,2,1.512240741812351,2.0192328515820344,GENROU_5,8,GENROU_2,2,0.9997866429142416,1,0.9997876468864116,2,0.9997871073509672,3,0.9997866679175376,6,0.9997875722376602,8
1372,2,7.341,0.033,0.03,NEXT_STEP,0,0.0560872426650931,0.0634634956180418,0.9939589139322282,-0.8345886142948856,Fault_Interface,14,0.0,0.0,0.3,0.9939589139322282,-0.8345886142948856,,,,,,,,,,,,,,-26.90285791662273,25.79258119218708,52.69543910880981,GENROU_4,6,GENROU_1,1,0.9997868873296152,0.9997878815633526,0.0002131126703849,GENROU_1,1,GENROU_2,2,1.5121877864235005,2.019194729348411,GENROU_5,8,GENROU_2,2,0.9997868873296152,1,0.9997878815633526,2,0.9997873489524096,3,0.9997869352579,6,0.9997878347017428,8
1374,2,7.344,0.033,0.03,NEXT_STEP,1,0.0560593852890734,0.0634259038402386,0.993975995885016,-0.8348225367472335,Fault_Interface,14,0.0,0.0,0.3,0.993975995885016,-0.8348225367472335,,,,,,,,,,,,,,-26.916663714021727,25.77877221797698,52.6954359319987,GENROU_4,6,GENROU_1,1,0.9997869097626656,0.9997879030892096,0.0002130902373342,GENROU_1,1,GENROU_2,2,1.5121871884849114,2.0191912992926406,GENROU_5,8,GENROU_2,2,0.9997869097626656,1,0.9997879030892096,2,0.999787371108272,3,0.9997869598841062,6,0.9997878588493992,8
1376,2,7.377,0.033,0.03,NEXT_STEP,0,0.0560564703846094,0.0634214533250772,0.9939776741366688,-0.8374648436904488,Fault_Interface,14,0.0,0.0,0.3,0.9939776741366688,-0.8374648436904488,,,,,,,,,,,,,,-27.06842055954531,25.62697054388072,52.69539110342603,GENROU_4,6,GENROU_1,1,0.9997871592796812,0.9997881423907902,0.0002128407203189,GENROU_1,1,GENROU_2,2,1.5121332115216737,2.0191496616597044,GENROU_5,8,GENROU_2,2,0.9997871592796812,1,0.9997881423907902,2,0.999787617760132,3,0.9997872338640046,6,0.9997881277810532,8
1378,2,7.38,0.033,0.03,NEXT_STEP,1,0.055790019901716,0.0628604836352636,0.9942130234134112,-0.8376514563909153,Fault_Interface,14,0.0,0.0,0.3,0.9942130234134112,-0.8376514563909153,,,,,,,,,,,,,,-27.082206422831582,25.61317938419359,52.695385807025175,GENROU_4,6,GENROU_1,1,0.9997871876435556,0.9997881696585748,0.0002128123564443,GENROU_1,1,GENROU_2,2,1.5121737821659789,2.0191448554067364,GENROU_5,8,GENROU_2,2,0.9997871876435556,1,0.9997881696585748,2,0.9997876461247426,3,0.9997872765283944,6,0.99978815701959,8
1380,2,7.413,0.033,0.03,NEXT_STEP,0,0.0557969081286277,0.0628690481515607,0.9942434583166472,-0.8402713130321433,Fault_Interface,14,0.0,0.0,0.3,0.9942434583166472,-0.8402713130321433,,,,,,,,,,,,,,-27.23361073230196,25.461614937892907,52.69522567019487,GENROU_4,6,GENROU_1,1,0.9997875455467587,0.9997885435522544,0.0002124544532412,GENROU_1,1,GENROU_5,8,1.5119381092830588,2.0186329326746475,GENROU_5,8,GENROU_2,2,0.9997875455467587,1,0.9997885321210532,2,0.9997880390774304,3,0.999787903423952,6,0.9997885435522544,8
1382,2,7.416,0.033,0.03,NEXT_STEP,1,0.0557828093047394,0.0628490715517495,0.9942546420015436,-0.8405063120580558,Fault_Interface,14,0.0,0.0,0.3,0.9942546420015436,-0.8405063120580558,,,,,,,,,,,,,,-27.247352870771845,25.447848882091535,52.69520175286338,GENROU_4,6,GENROU_1,1,0.9997875761877668,0.9997885797451748,0.000212423812233,GENROU_1,1,GENROU_5,8,1.5119176869482578,2.018538062394396,GENROU_5,8,GENROU_2,2,0.9997875761877668,1,0.9997885654645314,2,0.9997880761303648,3,0.9997879564998168,6,0.9997885797451748,8
1384,2,7.449,0.033,0.03,NEXT_STEP,0,0.0557811695137202,0.0628464321334063,0.994273643624444,-0.8431270199624994,Fault_Interface,14,0.0,0.0,0.3,0.994273643624444,-0.8431270199624994,,,,,,,,,,,,,,-27.39829821917107,25.29654923073901,52.694847449910085,GENROU_4,6,GENROU_1,1,0.9997879006459764,0.9997889835590096,0.0002120993540235,GENROU_1,1,GENROU_5,8,1.5117309492940951,2.0174099152263945,GENROU_5,8,GENROU_2,2,0.9997879006459764,1,0.9997889380027324,2,0.9997884891027315,3,0.999788512655256,6,0.9997889835590096,8
1386,2,7.452,0.033,0.03,NEXT_STEP,1,0.0557550785730916,0.062810614038895,0.994291021318654,-0.8433592057199601,Fault_Interface,14,0.0,0.0,0.3,0.994291021318654,-0.8433592057199601,,,,,,,,,,,,,,-27.41200101497784,25.28280612673539,52.69480714171323,GENROU_4,6,GENROU_1,1,0.9997879294773684,0.9997890209558916,0.0002120705226315,GENROU_1,1,GENROU_5,8,1.511722743783118,2.017312151211076,GENROU_5,8,GENROU_2,2,0.9997879294773684,1,0.9997889726379572,2,0.9997885272680752,3,0.9997885615482386,6,0.9997890209558916,8
1388,2,7.485,0.033,0.03,NEXT_STEP,0,0.0557534718962782,0.0628081071660219,0.994301101827618,-0.8459786931753144,Fault_Interface,14,0.0,0.0,0.3,0.994301101827618,-0.8459786931753144,,,,,,,,,,,,,,-27.56252904064357,25.1317564960036,52.69428553664717,GENROU_4,6,GENROU_1,1,0.9997882498049906,0.9997894368140394,0.0002117501950094,GENROU_1,1,GENROU_5,8,1.511602447920113,2.016522717954347,GENROU_5,8,GENROU_2,2,0.9997882498049906,1,0.9997893624666688,2,0.9997889487827138,3,0.999789078324296,6,0.9997894368140394,8
1390,2,7.488,0.033,0.03,NEXT_STEP,1,0.0557266483691332,0.0627715106843731,0.9943182150302774,-0.8462105254314106,Fault_Interface,14,0.0,0.0,0.3,0.9943182150302774,-0.8462105254314106,,,,,,,,,,,,,,-27.576195303958336,25.11803604088804,52.69423134484637,GENROU_4,6,GENROU_1,1,0.9997882793581092,0.9997894749699384,0.0002117206418906,GENROU_1,1,GENROU_5,8,1.5115970276473605,2.016474500161754,GENROU_5,8,GENROU_2,2,0.9997882793581092,1,0.9997893987289868,2,0.999788987179124,3,0.9997891234252486,6,0.9997894749699384,8
1392,2,7.521,0.033,0.03,NEXT_STEP,0,0.055724533592763,0.0627682150996619,0.9943229157849554,-0.8488274734556772,Fault_Interface,14,0.0,0.0,0.3,0.9943229157849554,-0.8488274734556772,,,,,,,,,,,,,,-27.726338014863927,24.967241370776065,52.69357938563999,GENROU_4,6,GENROU_1,1,0.9997886158885066,0.9997898966394544,0.0002113841114933,GENROU_1,1,GENROU_5,8,1.51150257253514,2.016076918270122,GENROU_5,8,GENROU_2,2,0.9997886158885066,1,0.9997898073456216,2,0.9997894075943272,3,0.9997895974694332,6,0.9997898966394544,8
1394,2,7.524,0.033,0.03,NEXT_STEP,1,0.0556972872037851,0.0627312081176321,0.9943398227488446,-0.8490589343795185,Fault_Interface,14,0.0,0.0,0.3,0.9943398227488446,-0.8490589343795185,,,,,,,,,,,,,,-27.73997076643093,24.953544707732327,52.693515474163256,GENROU_4,6,GENROU_1,1,0.9997886475977978,0.9997899351033384,0.0002113524022021,GENROU_1,1,GENROU_5,8,1.511499092293456,2.0160514656341864,GENROU_5,8,GENROU_2,2,0.9997886475977978,1,0.9997898453677396,2,0.9997894455810106,3,0.9997896385933136,6,0.9997899351033384,8
1396,2,7.557,0.033,0.03,NEXT_STEP,0,0.0556948892555939,0.0627274809898627,0.994341046443772,-0.8516725429916397,Fault_Interface,14,0.0,0.0,0.3,0.994341046443772,-0.8516725429916397,,,,,,,,,,,,,,-27.889761659020103,24.80302240028828,52.69278405930838,GENROU_4,6,GENROU_1,1,0.9997890121507038,0.9997903583659212,0.0002109878492961,GENROU_1,1,GENROU_5,8,1.5114220284195676,2.0158413343779644,GENROU_5,8,GENROU_2,2,0.9997890121507038,1,0.999790273139558,2,0.9997898595695474,3,0.999790069478582,6,0.9997903583659212,8
1398,2,7.56,0.033,0.03,NEXT_STEP,1,0.0556672881214496,0.0626901186709531,0.9943578656863296,-0.851903586399569,Fault_Interface,14,0.0,0.0,0.3,0.9943578656863296,-0.851903586399569,,,,,,,,,,,,,,-27.903363949103937,24.789351508584875,52.69271545768881,GENROU_4,6,GENROU_1,1,0.9997890467473391,0.9997903968179,0.0002109532526607,GENROU_1,1,GENROU_5,8,1.5114198249781738,2.015828286096343,GENROU_5,8,GENROU_2,2,0.9997890467473391,1,0.999790312877914,2,0.999789896815358,3,0.9997901067533984,6,0.9997903968179,8
1400,2,7.593,0.033,0.03,NEXT_STEP,0,0.0556646725451374,0.0626860587783394,0.994356899341622,-0.8545132662700202,Fault_Interface,14,0.0,0.0,0.3,0.994356899341622,-0.8545132662700202,,,,,,,,,,,,,,-28.052835457212197,24.639125430019345,52.69196088723154,GENROU_4,6,GENROU_1,1,0.9997894442370628,0.9997908187347444,0.0002105557629371,GENROU_1,1,GENROU_5,8,1.5113542248880434,2.015734224087941,GENROU_5,8,GENROU_2,2,0.9997894442370628,1,0.9997907585604582,2,0.9997903020241152,3,0.999790497623988,6,0.9997908187347444,8
1402,2,7.596,0.033,0.03,NEXT_STEP,1,0.0556369289700148,0.0626485747869175,0.99437361412669,-0.854743898538245,Fault_Interface,14,0.0,0.0,0.3,0.99437361412669,-0.854743898538245,,,,,,,,,,,,,,-28.066410114344308,24.62548263659712,52.69189275094142,GENROU_4,6,GENROU_1,1,0.9997894818918808,0.9997908569555354,0.0002105181081191,GENROU_1,1,GENROU_5,8,1.5113528579201614,2.015729936422149,GENROU_5,8,GENROU_2,2,0.9997894818918808,1,0.9997907998242378,2,0.9997903384171912,3,0.9997905314768726,6,0.9997908569555354,8
1404,2,7.629,0.033,0.03,NEXT_STEP,0,0.0556342119967318,0.0626443602710579,0.9943712291632664,-0.857349247800234,Fault_Interface,14,0.0,0.0,0.3,0.9943712291632664,-0.857349247800234,,,,,,,,,,,,,,-28.215591167032745,24.475578322729326,52.69116948976208,GENROU_4,6,GENROU_1,1,0.9997899118055568,0.9997912755243784,0.0002100881944431,GENROU_1,1,GENROU_5,8,1.5112949462661975,2.0157155048348034,GENROU_5,8,GENROU_2,2,0.9997899118055568,1,0.9997912606366092,2,0.9997907343403032,3,0.9997908881279908,6,0.9997912755243784,8
1406,2,7.632,0.033,0.03,NEXT_STEP,1,0.0556063037633046,0.0626067203305782,0.99438791624924,-0.8575794305645867,Fault_Interface,14,0.0,0.0,0.3,0.99438791624924,-0.8575794305645867,,,,,,,,,,,,,,-28.22914060975448,24.461965918840992,52.69110652859547,GENROU_4,6,GENROU_1,1,0.9997899522719638,0.9997913133738568,0.0002100477280362,GENROU_1,1,GENROU_5,8,1.511294154679221,2.0157169877081644,GENROU_5,8,GENROU_2,2,0.9997899522719638,1,0.99979130311916,2,0.9997907699197096,3,0.9997909191954124,6,0.9997913133738568,8
1408,2,7.665,0.033,0.03,NEXT_STEP,0,0.0556034819744581,0.0626023454777441,0.994384676318444,-0.8601801242634742,Fault_Interface,14,0.0,0.0,0.3,0.994384676318444,-0.8601801242634742,,,,,,,,,,,,,,-28.378054815207395,24.312407007416304,52.6904618226237,GENROU_4,6,GENROU_1,1,0.9997904103483884,0.99979177528264,0.0002095896516115,GENROU_1,1,GENROU_2,2,1.5112414220312715,2.015753765798108,GENROU_5,8,GENROU_2,2,0.9997904103483884,1,0.99979177528264,2,0.9997911576455144,3,0.9997912494544922,6,0.9997917274775784,8
1410,2,7.668,0.033,0.03,NEXT_STEP,1,0.0555735428563366,0.062561170447926,0.9944028322339276,-0.8604094309002431,Fault_Interface,14,0.0,0.0,0.3,0.9944028322339276,-0.8604094309002431,,,,,,,,,,,,,,-28.39158090453109,24.29882698466923,52.69040788920032,GENROU_4,6,GENROU_1,1,0.9997904531470722,0.999791818646992,0.0002095468529278,GENROU_1,1,GENROU_2,2,1.5112413645848,2.015758852953617,GENROU_5,8,GENROU_2,2,0.9997904531470722,1,0.999791818646992,2,0.9997911926072534,3,0.9997912786528014,6,0.9997917649279542,8
1412,2,7.701,0.033,0.03,NEXT_STEP,0,0.0555699120092547,0.0625553230493282,0.9943999561199344,-0.8630048756186888,Fault_Interface,14,0.0,0.0,0.3,0.9943999561199344,-0.8630048756186888,,,,,,,,,,,,,,-28.54024408269232,24.149633248042413,52.68987733073473,GENROU_4,6,GENROU_1,1,0.9997909338705244,0.999792298918108,0.0002090661294754,GENROU_1,1,GENROU_2,2,1.511190812915989,2.0158235227706705,GENROU_5,8,GENROU_2,2,0.9997909338705244,1,0.999792298918108,2,0.999791575547498,3,0.9997915946930924,6,0.9997921753321932,8
1414,2,7.704,0.033,0.03,NEXT_STEP,1,0.0555384364678628,0.0625114636614722,0.9944192610765696,-0.8632333772993108,Fault_Interface,14,0.0,0.0,0.3,0.9944192610765696,-0.8632333772993108,,,,,,,,,,,,,,-28.553747825239437,24.136087206220992,52.689835031460426,GENROU_4,6,GENROU_1,1,0.9997909784189376,0.9997923428605746,0.0002090215810622,GENROU_1,1,GENROU_2,2,1.5111910844354794,2.0158300537084384,GENROU_5,8,GENROU_2,2,0.9997909784189376,1,0.9997923428605746,2,0.9997916102491992,3,0.9997916231295276,6,0.9997922125000678,8
1416,2,7.737,0.033,0.03,NEXT_STEP,0,0.0555346103165938,0.0625052118954319,0.9944166317687756,-0.8658234075917755,Fault_Interface,14,0.0,0.0,0.3,0.9944166317687756,-0.8658234075917755,,,,,,,,,,,,,,-28.70216668238469,23.98727348411863,52.68944016650332,GENROU_4,6,GENROU_1,1,0.999791474487548,0.9997928276382342,0.0002085255124518,GENROU_1,1,GENROU_2,2,1.5111404467331395,2.0159012832814374,GENROU_5,8,GENROU_2,2,0.999791474487548,1,0.9997928276382342,2,0.9997919923764016,3,0.9997919360427906,6,0.9997926205180492,8
1418,2,7.74,0.033,0.03,NEXT_STEP,1,0.0555034055027233,0.0624617433134596,0.9944357652928112,-0.8660514802311404,Fault_Interface,14,0.0,0.0,0.3,0.9944357652928112,-0.8660514802311404,,,,,,,,,,,,,,-28.715648303640464,23.973762506947384,52.68941081058784,GENROU_4,6,GENROU_1,1,0.9997915200442036,0.9997928717831048,0.0002084799557965,GENROU_1,1,GENROU_2,2,1.5111406342369431,2.0159076588796685,GENROU_5,8,GENROU_2,2,0.9997915200442036,1,0.9997928717831048,2,0.9997920271293071,3,0.9997919645357348,6,0.999792657499058,8
1420,2,7.773,0.033,0.03,NEXT_STEP,0,0.0554996623809217,0.0624556236275613,0.9944330968836532,-0.868636093526951,Fault_Interface,14,0.0,0.0,0.3,0.9944330968836532,-0.868636093526951,,,,,,,,,,,,,,-28.86382246706293,23.825337409352574,52.68915987641551,GENROU_4,6,GENROU_1,1,0.9997920229660828,0.9997933565388388,0.0002079770339172,GENROU_1,1,GENROU_2,2,1.5110901179532965,2.0159759502406405,GENROU_5,8,GENROU_2,2,0.9997920229660828,1,0.9997933565388388,2,0.9997924110774268,3,0.9997922814782718,6,0.9997930637703674,8
1422,2,7.776,0.033,0.03,NEXT_STEP,1,0.0554683714768462,0.0624120751071488,0.9944522712694344,-0.8688636459860924,Fault_Interface,14,0.0,0.0,0.3,0.9944522712694344,-0.8688636459860924,,,,,,,,,,,,,,-28.87728168160653,23.81186198181584,52.68914366342237,GENROU_4,6,GENROU_1,1,0.9997920687766104,0.9997934004881052,0.0002079312233895,GENROU_1,1,GENROU_2,2,1.5110903637258186,2.015982039333877,GENROU_5,8,GENROU_2,2,0.9997920687766104,1,0.9997934004881052,2,0.9997924461159452,3,0.9997923106654444,6,0.9997931006300752,8
1424,2,7.809,0.033,0.03,NEXT_STEP,0,0.0554645848706091,0.0624058897198921,0.9944496539676676,-0.8714427138751767,Fault_Interface,14,0.0,0.0,0.3,0.9944496539676676,-0.8714427138751767,,,,,,,,,,,,,,-29.02520535956134,23.663827859273763,52.68903321883511,GENROU_4,6,GENROU_1,1,0.9997925709818354,0.9997938811882487,0.0002074290181646,GENROU_1,1,GENROU_2,2,1.5110403015288123,2.016048218359625,GENROU_5,8,GENROU_2,2,0.9997925709818354,1,0.9997938811882487,2,0.9997928343858112,3,0.9997926383997412,6,0.999793506082048,8
1426,2,7.812,0.033,0.03,NEXT_STEP,1,0.0554334565337962,0.0623625521546943,0.994468731935678,-0.8716697983332066,Fault_Interface,14,0.0,0.0,0.3,0.994468731935678,-0.8716697983332066,,,,,,,,,,,,,,-29.038641405411376,23.65038793081176,52.689029336223136,GENROU_4,6,GENROU_1,1,0.9997926164113126,0.999793924594612,0.0002073835886874,GENROU_1,1,GENROU_2,2,1.5110405593548384,2.016054182499359,GENROU_5,8,GENROU_2,2,0.9997926164113126,1,0.999793924594612,2,0.999792869915282,3,0.9997926688271096,6,0.9997935429089064,8
1428,2,7.845,0.033,0.03,NEXT_STEP,0,0.0554297462967704,0.0623564857681742,0.9944660697836436,-0.8742432756161636,Fault_Interface,14,0.0,0.0,0.3,0.9944660697836436,-0.8742432756161636,,,,,,,,,,,,,,-29.18630421138366,23.50274171906213,52.689045930445786,GENROU_4,6,GENROU_1,1,0.9997930123715592,0.9997943976444784,0.0002069876284407,GENROU_4,6,GENROU_2,2,1.510990977993963,2.0161190845784174,GENROU_5,8,GENROU_2,2,0.9997931115514148,1,0.9997943976444784,2,0.9997932643939212,3,0.9997930123715592,6,0.9997939484426416,8
1430,2,7.848,0.033,0.03,NEXT_STEP,1,0.0553985336463128,0.0623130714255337,0.9944851874093796,-0.8744698249457884,Fault_Interface,14,0.0,0.0,0.3,0.9944851874093796,-0.8744698249457884,,,,,,,,,,,,,,-29.19971597066752,23.489336790804373,52.68905276147189,GENROU_4,6,GENROU_1,1,0.9997930444406674,0.9997944402135338,0.0002069555593325,GENROU_4,6,GENROU_2,2,1.510991295450423,2.0161249434943924,GENROU_5,8,GENROU_2,2,0.9997931560949508,1,0.9997944402135338,2,0.999793300563095,3,0.9997930444406674,6,0.9997939853232326,8
1432,2,7.881,0.033,0.03,NEXT_STEP,0,0.0553947759258672,0.0623069333833273,0.9944825911772536,-0.8770375925209163,Fault_Interface,14,0.0,0.0,0.3,0.9944825911772536,-0.8770375925209163,,,,,,,,,,,,,,-29.34710405544148,23.342071155745572,52.689175211187056,GENROU_4,6,GENROU_1,1,0.999793407696478,0.9997949028352872,0.0002065923035219,GENROU_4,6,GENROU_2,2,1.510942169929267,2.0161884856750936,GENROU_5,8,GENROU_2,2,0.9997936395603594,1,0.9997949028352872,2,0.9997937026900584,3,0.999793407696478,6,0.9997943919882144,8
1434,2,7.884,0.033,0.03,NEXT_STEP,1,0.0553637262987597,0.0622637310470256,0.9945016139768026,-0.8772636595675486,Fault_Interface,14,0.0,0.0,0.3,0.9945016139768026,-0.8772636595675486,,,,,,,,,,,,,,-29.360490135673498,23.32870040255889,52.6891905382324,GENROU_4,6,GENROU_1,1,0.999793441679077,0.9997949443458556,0.0002065583209229,GENROU_4,6,GENROU_2,2,1.510942498488526,2.016194193784036,GENROU_5,8,GENROU_2,2,0.9997936828721504,1,0.9997949443458556,2,0.9997937396000884,3,0.999793441679077,6,0.9997944290144768,8
1436,2,7.917,0.033,0.03,NEXT_STEP,0,0.0553600464824849,0.0622577135392992,0.994499001938452,-0.8798256858049254,Fault_Interface,14,0.0,0.0,0.3,0.994499001938452,-0.8798256858049254,,,,,,,,,,,,,,-29.507587365639203,23.181805026369336,52.68939239200854,GENROU_4,6,GENROU_1,1,0.9997938266012332,0.9997953944116028,0.0002061733987669,GENROU_4,6,GENROU_2,2,1.5108938129200895,2.016255873129759,GENROU_5,8,GENROU_2,2,0.9997941515855958,1,0.9997953944116028,2,0.9997941500693291,3,0.9997938266012332,6,0.9997948376727224,8
1438,2,7.92,0.033,0.03,NEXT_STEP,1,0.0553289123729577,0.0622144341416237,0.994518067846268,-0.8800512045813488,Fault_Interface,14,0.0,0.0,0.3,0.994518067846268,-0.8800512045813488,,,,,,,,,,,,,,-29.52094623494897,23.168467405990555,52.68941364093952,GENROU_4,6,GENROU_1,1,0.9997938626176012,0.999795434709163,0.0002061373823987,GENROU_4,6,GENROU_2,2,1.5108941958350677,2.01626140027244,GENROU_5,8,GENROU_2,2,0.999794193464442,1,0.999795434709163,2,0.999794187756893,3,0.9997938626176012,6,0.9997948749207998,8
1440,2,7.953,0.033,0.03,NEXT_STEP,0,0.0553251370723184,0.0622082618874924,0.9945156026021365,-0.8826073723732836,Fault_Interface,14,0.0,0.0,0.3,0.9945156026021365,-0.8826073723732836,,,,,,,,,,,,,,-29.667735378630105,23.021930266168702,52.68966564479881,GENROU_4,6,GENROU_1,1,0.9997942701085372,0.999795871027396,0.0002057298914627,GENROU_4,6,GENROU_2,2,1.5108458750069425,2.0163206990212577,GENROU_5,8,GENROU_2,2,0.9997946461261172,1,0.999795871027396,2,0.9997946067925716,3,0.9997942701085372,6,0.999795286456864,8
1442,2,7.956,0.033,0.03,NEXT_STEP,1,0.0552921215948212,0.0621616128217919,0.994536130598578,-0.8828319518655154,Fault_Interface,14,0.0,0.0,0.3,0.994536130598578,-0.8828319518655154,,,,,,,,,,,,,,-29.681065437627403,23.008624645415203,52.689690083042606,GENROU_4,6,GENROU_1,1,0.9997943083174722,0.999795910083354,0.0002056916825278,GENROU_4,6,GENROU_2,2,1.5108466235400624,2.016325959273209,GENROU_5,8,GENROU_2,2,0.999794686566676,1,0.999795910083354,2,0.9997946452992256,3,0.9997943083174722,6,0.9997953240400738,8
1444,2,7.989,0.033,0.03,NEXT_STEP,0,0.0552878970532835,0.0621545803125721,0.9945344118477966,-0.885381944501619,Fault_Interface,14,0.0,0.0,0.3,0.9945344118477966,-0.885381944501619,,,,,,,,,,,,,,-29.827527926185127,22.86243365412223,52.68996158030736,GENROU_4,6,GENROU_1,1,0.9997947409026636,0.9997963333026464,0.0002052590973364,GENROU_4,6,GENROU_2,2,1.5107972748861074,2.0163781542479784,GENROU_5,8,GENROU_2,2,0.9997951242959124,1,0.9997963333026464,2,0.9997950738059576,3,0.9997947409026636,6,0.9997957402269904,8
1446,2,7.992,0.033,0.03,NEXT_STEP,1,0.0552551020791602,0.0621083056251226,0.9945548074347776,-0.8856060190652265,Fault_Interface,14,0.0,0.0,0.3,0.9945548074347776,-0.8856060190652265,,,,,,,,,,,,,,-29.84082740638848,22.84915897603119,52.68998638241968,GENROU_4,6,GENROU_1,1,0.9997947813132824,0.9997963711768922,0.0002052186867176,GENROU_4,6,GENROU_2,2,1.510797822967906,2.0163823361121755,GENROU_5,8,GENROU_2,2,0.9997951634173272,1,0.9997963711768922,2,0.9997951131605456,3,0.9997947813132824,6,0.999795778275603,8
1448,2,8.025,0.033,0.03,NEXT_STEP,0,0.0552510039202498,0.0621014289691339,0.9945532937862854,-0.8881499686544116,Fault_Interface,14,0.0,0.0,0.3,0.9945532937862854,-0.8881499686544116,,,,,,,,,,,,,,-29.98694462834804,22.703302932325748,52.69024756067379,GENROU_4,6,GENROU_1,1,0.9997952365617732,0.9997967816787368,0.0002047634382268,GENROU_4,6,GENROU_2,2,1.5107474132704672,2.0164214325312533,GENROU_5,8,GENROU_2,2,0.9997955873118184,1,0.9997967816787368,2,0.9997955503549212,3,0.9997952365617732,6,0.999796199738497,8
1450,2,8.028,0.033,0.03,NEXT_STEP,1,0.0552181318217227,0.0620550359717355,0.994573763039354,-0.888373473501963,Fault_Interface,14,0.0,0.0,0.3,0.994573763039354,-0.888373473501963,,,,,,,,,,,,,,-30.00021192710183,22.69005821939423,52.69027014649606,GENROU_4,6,GENROU_1,1,0.999795278908789,0.9997968184339008,0.0002047210912109,GENROU_4,6,GENROU_2,2,1.5107479333784144,2.016424417251187,GENROU_5,8,GENROU_2,2,0.9997956252520236,1,0.9997968184339008,2,0.9997955904611804,3,0.999795278908789,6,0.9997962382853371,8
1452,2,8.061,0.033,0.03,NEXT_STEP,0,0.0552138007801374,0.0620477860621747,0.9945726614888932,-0.8909112664329923,Fault_Interface,14,0.0,0.0,0.3,0.9945726614888932,-0.8909112664329923,,,,,,,,,,,,,,-30.145967354116124,22.54452718993858,52.6904945440547,GENROU_4,6,GENROU_1,1,0.9997957539851824,0.9997972173859616,0.0002042460148177,GENROU_4,6,GENROU_2,2,1.5106970354383602,2.016452088920054,GENROU_5,8,GENROU_2,2,0.9997960375177796,1,0.9997972173859616,2,0.9997960353555874,3,0.9997957539851824,6,0.9997966654146246,8
1454,2,8.064,0.033,0.03,NEXT_STEP,1,0.0551763400538717,0.0619938337199823,0.9945964680587508,-0.8911331926937579,Fault_Interface,14,0.0,0.0,0.3,0.9945964680587508,-0.8911331926937579,,,,,,,,,,,,,,-30.159201059372148,22.531311623471066,52.690512682843206,GENROU_4,6,GENROU_1,1,0.9997957983217304,0.9997972532622612,0.0002042016782695,GENROU_4,6,GENROU_2,2,1.51069829076115,2.0164541565066707,GENROU_5,8,GENROU_2,2,0.9997960746282846,1,0.9997972532622612,2,0.9997960762103772,3,0.9997957983217304,6,0.9997967045834952,8
1456,2,8.097,0.033,0.03,NEXT_STEP,0,0.0551700115664106,0.0619831797039647,0.994597737615942,-0.8936639445712447,Fault_Interface,14,0.0,0.0,0.3,0.994597737615942,-0.8936639445712447,,,,,,,,,,,,,,-30.30457754664112,22.38609875237632,52.69067629901743,GENROU_4,6,GENROU_1,1,0.9997962977152796,0.9997976452316318,0.0002037022847203,GENROU_4,6,GENROU_2,2,1.5106439675858965,2.0164636024033533,GENROU_5,8,GENROU_2,2,0.9997964810005772,1,0.9997976452316318,2,0.9997965306925096,3,0.9997962977152796,6,0.9997971404346871,8
